Unnamed: 0,Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
739,Swept Away,,Mary Connealy,https://www.audible.com/pd/Swept-Away-Audiobook/B00C7XK0WQ?qid=1635711565&sr=1-33&ref=a_special-p_c3_lProduct_1_33&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51mpA0r2LaL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/15727065-swept-away?from_search=true&from_srp=true&qid=hFUpUQVpiP&rank=1,,4.1,3361
740,Trying to Live with the Dead,"The Veil Diaries, Book 1",B. L. Brunnemer,https://www.audible.com/pd/Trying-to-Live-with-the-Dead-Audiobook/B073V6Y7H2?qid=1635711565&sr=1-34&ref=a_special-p_c3_lProduct_1_34&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51RN6vWRsUL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/33282662-trying-to-live-with-the-dead?from_search=true&from_srp=true&qid=FBOhNNi6RX&rank=1,,4.21,9377
741,Unbreak My Heart,,K-lee Klein,https://www.audible.com/pd/Unbreak-My-Heart-Audiobook/B073BN25WG?qid=1635711565&sr=1-35&ref=a_special-p_c3_lProduct_1_35&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51gE4+MYhWL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/52192460-unbreak-my-heart?from_search=true&from_srp=true&qid=vSy0hTQRez&rank=1,,3.83,705
742,Ella and the Beast,"More Than Human, Book 1",S. E. Smith,https://www.audible.com/pd/Ella-and-the-Beast-Audiobook/B01MTFX6FH?qid=1635711565&sr=1-36&ref=a_special-p_c3_lProduct_1_36&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/61hgJRdaiBL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/31843498-ella-and-the-beast?from_search=true&from_srp=true&qid=jsSB7e86nI&rank=1,,3.93,1378
743,Of Fire and Stars,,Audrey Coulthurst,https://www.audible.com/pd/Of-Fire-and-Stars-Audiobook/B078RW3PY8?qid=1635711565&sr=1-37&ref=a_special-p_c3_lProduct_1_37&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/6113UkGpgpL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/25164304-of-fire-and-stars?from_search=true&from_srp=true&qid=VXhdiOl4Sr&rank=1,,3.76,17509
744,"The Secret Circle, Volume I: The Initiation",,L. J. Smith,https://www.audible.com/pd/The-Secret-Circle-Volume-I-The-Initiation-Audiobook/B005O24NUM?qid=1635711565&sr=1-38&ref=a_special-p_c3_lProduct_1_38&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/61pMxmzoChL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/22308771-the-secret-circle?from_search=true&from_srp=true&qid=nO0ohnDUd1&rank=1,,4.15,203
745,A Dragon Speaks Her Name: A Nocturne Falls Universe Story,,Kira Nyte,https://www.audible.com/pd/A-Dragon-Speaks-Her-Name-A-Nocturne-Falls-Universe-Story-Audiobook/B079BZNQLN?qid=1635711565&sr=1-41&ref=a_special-p_c3_lProduct_1_41&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/6183Net6PfL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/34935820-a-dragon-speaks-her-name?from_search=true&from_srp=true&qid=CSf2Vup3jo&rank=1,,4.28,337
746,The Muse,,Lauren Blakely,https://www.audible.com/pd/The-Muse-Audiobook/B08XQXLYK6?qid=1635711565&sr=1-42&ref=a_special-p_c3_lProduct_1_42&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51Rp7xbrSAL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/54739460-the-muse?from_search=true&from_srp=true&qid=H024N7PuwU&rank=1,,4.16,276
747,Redemption,"Redemption Series, Book 1","Karen Kingsbury, Gary Smalley",https://www.audible.com/pd/Redemption-Audiobook/B00MV11SGG?qid=1635711565&sr=1-44&ref=a_special-p_c3_lProduct_1_44&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51xKubLs4rL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/11433.Redemption?from_search=true&from_srp=true&qid=gwf6dcX8tE&rank=1,,4.34,29690
748,Conflict of Interest,"Portland Police Bureau Series, Book 1",Jae,https://www.audible.com/pd/Conflict-of-Interest-Audiobook/1977345808?qid=1635711565&sr=1-45&ref=a_special-p_c3_lProduct_1_45&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51bv+40ciKL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/6603893-conflict-of-interest?from_search=true&from_srp=true&qid=p5wn2Sx7jO&rank=1,,4.22,2065
749,Shameless,,Lex Martin,https://www.audible.com/pd/Shameless-Audiobook/B01LYH7R0P?qid=1635711565&sr=1-46&ref=a_special-p_c3_lProduct_1_46&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51zhwEHzb9L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/29282745-shameless?from_search=true&from_srp=true&qid=s6ibp59uHj&rank=1,,4.05,8419
750,The Hidden,"Shadowed Wings, Book 1",Ivy Asher,https://www.audible.com/pd/The-Hidden-Audiobook/B087BWCQS3?qid=1635711565&sr=1-47&ref=a_special-p_c3_lProduct_1_47&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/61lOl8r7DSL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/51597540-the-hidden?from_search=true&from_srp=true&qid=NiKsUuXyeP&rank=1,,4.12,5585
751,Within the Mind,"In the Mind, Book 1",Alice Winters,https://www.audible.com/pd/Within-the-Mind-Audiobook/1541431685?qid=1635711565&sr=1-48&ref=a_special-p_c3_lProduct_1_48&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51ZkWJRkjSL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/43782674-within-the-mind?from_search=true&from_srp=true&qid=fuaxaiSjET&rank=1,,4.09,1270
752,The Fall of Legend,"Legend Trilogy, Book 1",Meghan March,https://www.audible.com/pd/The-Fall-of-Legend-Audiobook/1094102040?qid=1635711565&sr=1-49&ref=a_special-p_c3_lProduct_1_49&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/51PrkiKpmPL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/59114633-the-fall-of-legend?from_search=true&from_srp=true&qid=N8nt3nUBB6&rank=1,,4.2,5931
753,In Bed with the Devil,,Lorraine Heath,https://www.audible.com/pd/In-Bed-with-the-Devil-Audiobook/B00746VZ0M?qid=1635711565&sr=1-50&ref=a_special-p_c3_lProduct_1_50&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=H33CDSQZ3CBJRMN68CDK,https://m.media-amazon.com/images/I/519XcB4mBXL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/2634570-in-bed-with-the-devil?from_search=true&from_srp=true&qid=MkEMJmHJ84&rank=1,,4.04,12671
754,Till Death,,Jennifer L. Armentrout,https://www.audible.com/pd/Till-Death-Audiobook/B01MSN10EK?qid=1635711574&sr=1-51&ref=a_special-p_c3_lProduct_2_1&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61bKuHT3gNL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/29772434-till-death?from_search=true&from_srp=true&qid=ArUZNaQKgz&rank=1,,3.91,7874
755,Wolf's Mate,,Celia Kyle,https://www.audible.com/pd/Wolfs-Mate-Audiobook/B07B12J75X?qid=1635711574&sr=1-52&ref=a_special-p_c3_lProduct_2_2&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51jlclf8bYL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/33672172-wolf-s-mate?from_search=true&from_srp=true&qid=XveAIaZxC1&rank=1,,3.89,969
756,Keepers of the Cave,"Johnston & Riley Series, Book 1",Gerri Hill,https://www.audible.com/pd/Keepers-of-the-Cave-Audiobook/154140162X?qid=1635711574&sr=1-53&ref=a_special-p_c3_lProduct_2_3&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51yKahgruhL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/13236357-keepers-of-the-cave?from_search=true&from_srp=true&qid=TwA1EZTzSV&rank=1,,4.06,1783
757,Everything in Its Time,"Time Travel Trilogy, Book 1",Dee Davis,https://www.audible.com/pd/Everything-in-Its-Time-Audiobook/B00F9AAY34?qid=1635711574&sr=1-54&ref=a_special-p_c3_lProduct_2_4&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/518HtmD3CNL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/13452834-everything-in-its-time?from_search=true&from_srp=true&qid=tqi2ABluhj&rank=1,,3.92,1379
758,Switching Hour: Magic and Mayhem Book One,,Robyn Peterman,https://www.audible.com/pd/Switching-Hour-Magic-and-Mayhem-Book-One-Audiobook/B01AMC5TGK?qid=1635711574&sr=1-55&ref=a_special-p_c3_lProduct_2_5&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51CCa0LxPEL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/26180927-switching-hour?from_search=true&from_srp=true&qid=6Id2aA9id0&rank=1,,3.99,4930
759,Diablo Lake: Moonstruck,,Lauren Dane,https://www.audible.com/pd/Diablo-Lake-Moonstruck-Audiobook/B014L8KBEG?qid=1635711574&sr=1-56&ref=a_special-p_c3_lProduct_2_6&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/513R3Ol67KL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/25771199-moonstruck?from_search=true&from_srp=true&qid=RIyVkJTbN3&rank=1,,3.61,1492
760,Fated,,R. L. Mathewson,https://www.audible.com/pd/Fated-Audiobook/B0797LS42C?qid=1635711574&sr=1-57&ref=a_special-p_c3_lProduct_2_7&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/41LMqNjoIuL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/28465200-fated?from_search=true&from_srp=true&qid=6bjrn1CJoZ&rank=1,,4.15,3638
761,How To Marry a Millionaire Vampire,"Love at Stake, Book 1",Kerrelyn Sparks,https://www.audible.com/pd/How-To-Marry-a-Millionaire-Vampire-Audiobook/B004TGYUJ8?qid=1635711574&sr=1-58&ref=a_special-p_c3_lProduct_2_8&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51jJZr1ShaL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/263179.How_to_Marry_a_Millionaire_Vampire?from_search=true&from_srp=true&qid=DcGeIYyYuR&rank=1,,3.84,37171
762,The Rebel Mages,,Laurie Forest,https://www.audible.com/pd/The-Rebel-Mages-Audiobook/B07MRKMQ4T?qid=1635711574&sr=1-59&ref=a_special-p_c3_lProduct_2_9&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51CtrVInBZL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/40651780-the-rebel-mages?from_search=true&from_srp=true&qid=cy26D0VJz6&rank=1,,4.45,1027
763,Tipping the Velvet,,Sarah Waters,https://www.audible.com/pd/Tipping-the-Velvet-Audiobook/B00OQD92BK?qid=1635711574&sr=1-60&ref=a_special-p_c3_lProduct_2_10&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51588tmv1xL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/25104465-tipping-the-velvet?from_search=true&from_srp=true&qid=CZo6ewi9g5&rank=1,,4.02,63293
764,Gypsy Blood,"All the Pretty Monsters Series, Book 1",Kristy Cunning,https://www.audible.com/pd/Gypsy-Blood-Audiobook/1630153923?qid=1635711574&sr=1-61&ref=a_special-p_c3_lProduct_2_11&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51EeBEuwm1L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/43239166-gypsy-blood?from_search=true&from_srp=true&qid=1ZCruiLjsv&rank=1,,4.26,15625
765,Inseparable,,Brenda Jackson,https://www.audible.com/pd/Inseparable-Audiobook/B00DQD6GQA?qid=1635711574&sr=1-64&ref=a_special-p_c3_lProduct_2_14&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51FXEOk-EfL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/9798308-inseparable?from_search=true&from_srp=true&qid=p6rPZM0sv5&rank=1,,4.44,1328
766,Ghosted,,J. M. Darhower,https://www.audible.com/pd/Ghosted-Audiobook/B0777TPG4Z?qid=1635711574&sr=1-66&ref=a_special-p_c3_lProduct_2_16&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61CnQXltS-L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/36065344-ghosted?from_search=true&from_srp=true&qid=Mf1M2Ab5vc&rank=1,,4.11,14019
767,Stone Song,"Isle of Destiny Series, Book 1",Tricia O'Malley,https://www.audible.com/pd/Stone-Song-Audiobook/B073VRX9M2?qid=1635711574&sr=1-67&ref=a_special-p_c3_lProduct_2_17&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61wbiPEV97L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/30343512-stone-song?from_search=true&from_srp=true&qid=Sw9IO3UVbp&rank=1,,4.26,3346
768,Fallen Too Far,,Abbi Glines,https://www.audible.com/pd/Fallen-Too-Far-Audiobook/B00CQ81FXA?qid=1635711574&sr=1-68&ref=a_special-p_c3_lProduct_2_18&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/511fpaa9AqL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/16070903-fallen-too-far?from_search=true&from_srp=true&qid=NOiS3OGJY2&rank=1,,4.17,167308
769,The Bargain,,Mary Jo Putney,https://www.audible.com/pd/The-Bargain-Audiobook/B00IA6D69S?qid=1635711574&sr=1-69&ref=a_special-p_c3_lProduct_2_19&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51EfaZvEkmL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/115817.The_Bargain?from_search=true&from_srp=true&qid=23RjcxvRCN&rank=1,,3.81,4341
770,Shadow and Ice,,Gena Showalter,https://www.audible.com/pd/Shadow-and-Ice-Audiobook/B07F4C3ZLV?qid=1635711574&sr=1-70&ref=a_special-p_c3_lProduct_2_20&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51ZPAjRo1VL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/37953590-shadow-and-ice?from_search=true&from_srp=true&qid=OhmF6vbMy7&rank=1,,3.92,2985
771,Pack's Promise,"ARC Shifters Series, Book 1",Julie Trettel,https://www.audible.com/pd/Packs-Promise-Audiobook/1494547589?qid=1635711574&sr=1-71&ref=a_special-p_c3_lProduct_2_21&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51i3XNQJgVL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/42276353-pack-s-promise?from_search=true&from_srp=true&qid=5ONAmZRSIr&rank=1,,4.18,915
772,Gillette Park,,Gerri Hill,https://www.audible.com/pd/Gillette-Park-Audiobook/B086D2QBCP?qid=1635711574&sr=1-72&ref=a_special-p_c3_lProduct_2_22&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61SxG5K4TGL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/48659496-gillette-park?from_search=true&from_srp=true&qid=wGsW3wFa0A&rank=1,,4.42,606
773,Ogre Enchanted,,Gail Carson Levine,https://www.audible.com/pd/Ogre-Enchanted-Audiobook/B07FHK2V38?qid=1635711574&sr=1-73&ref=a_special-p_c3_lProduct_2_23&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/510H+QmDEyL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/31428970-ogre-enchanted?from_search=true&from_srp=true&qid=vMnsZMsPku&rank=1,,3.62,4532
774,Restless Spirits (Volume 1),,Jordan L. Hawk,https://www.audible.com/pd/Restless-Spirits-Volume-1-Audiobook/B07FXZMVBR?qid=1635711574&sr=1-74&ref=a_special-p_c3_lProduct_2_24&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61arK0octgL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/23569031-restless-spirits?from_search=true&from_srp=true&qid=kCTTr6Yra2&rank=1,,3.98,2185
775,Ruin,,Samantha Towle,https://www.audible.com/pd/Ruin-Audiobook/B07D5HH6LB?qid=1635711574&sr=1-75&ref=a_special-p_c3_lProduct_2_25&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/517lBHc7qeL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/36506588-ruin?from_search=true&from_srp=true&qid=o9ZN5BDx53&rank=1,,3.92,7733
776,Creed,,Laurann Dohner,https://www.audible.com/pd/Creed-Audiobook/B07772WGT3?qid=1635711574&sr=1-76&ref=a_special-p_c3_lProduct_2_26&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/516YEqONhsL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/35998876-creed?from_search=true&from_srp=true&qid=AVPqZAYZbw&rank=1,,4.26,2281
777,Black Rabbit Hall,,Eve Chase,https://www.audible.com/pd/Black-Rabbit-Hall-Audiobook/B01A7QLJWE?qid=1635711574&sr=1-77&ref=a_special-p_c3_lProduct_2_27&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61rjp5cDA-L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/23337562-black-rabbit-hall?from_search=true&from_srp=true&qid=nQO5UMx57I&rank=1,,3.93,12854
778,Kodiak's Claim,"Kodiak Point, Book 1",Eve Langlais,https://www.audible.com/pd/Kodiaks-Claim-Audiobook/B00TSRYKRK?qid=1635711574&sr=1-78&ref=a_special-p_c3_lProduct_2_28&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61oRm3NHIKL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/22588093-kodiak-s-claim?from_search=true&from_srp=true&qid=VtIm5z7dRj&rank=1,,3.87,5787
779,The Chief,,Monica McCarty,https://www.audible.com/pd/The-Chief-Audiobook/B005KT41QU?qid=1635711574&sr=1-79&ref=a_special-p_c3_lProduct_2_29&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51uOjW6Kn3L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/6620670-the-chief?from_search=true&from_srp=true&qid=b3Twoe2uob&rank=1,,4.06,14862
780,Falling,,Kris Bryant,https://www.audible.com/pd/Falling-Audiobook/B07RRZG5WX?qid=1635711574&sr=1-80&ref=a_special-p_c3_lProduct_2_30&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51HH3rp+pOL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/41435173-falling?from_search=true&from_srp=true&qid=cEX5K58R6F&rank=1,,4.06,542
781,My Highland Love,Highland Lords Volume 1,Tarah Scott,https://www.audible.com/pd/My-Highland-Love-Audiobook/B011M5YCUK?qid=1635711574&sr=1-82&ref=a_special-p_c3_lProduct_2_32&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61aQ4GKzFAL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/17668944-my-highland-love?from_search=true&from_srp=true&qid=LFxUXgCvaI&rank=1,,3.89,473
782,Instant Gratification,,Jill Shalvis,https://www.audible.com/pd/Instant-Gratification-Audiobook/B00KLOT74U?qid=1635711574&sr=1-83&ref=a_special-p_c3_lProduct_2_33&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51aRHgtQFPL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/6006209-instant-gratification?from_search=true&from_srp=true&qid=Y3bCmeKz97&rank=1,,4.05,8280
783,Unearthly,,Cynthia Hand,https://www.audible.com/pd/Unearthly-Audiobook/B004H2OWIS?qid=1635711574&sr=1-84&ref=a_special-p_c3_lProduct_2_34&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/61+WyOnmrUL._SL500_.jpg,"Romance, Kids & Teen",https://www.goodreads.com/book/show/7488244-unearthly?from_search=true&from_srp=true&qid=OpplZvnfzO&rank=1,,4.0,130832
784,Taken,,Dee Henderson,https://www.audible.com/pd/Taken-Audiobook/B00V8OWDYI?qid=1635711574&sr=1-85&ref=a_special-p_c3_lProduct_2_35&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51WW0DPgSSL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/23411544-taken?from_search=true&from_srp=true&qid=0Ia9QStA4Q&rank=1,,4.13,5578
785,The Scarletti Curse,,Christine Feehan,https://www.audible.com/pd/The-Scarletti-Curse-Audiobook/B00DW81MZE?qid=1635711574&sr=1-87&ref=a_special-p_c3_lProduct_2_37&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51In9gY-j7L._SL500_.jpg,Romance,https://www.goodreads.com/book/show/313269.The_Scarletti_Curse?from_search=true&from_srp=true&qid=oX89d8MFZQ&rank=1,,4.15,9319
786,Hidden in Darkness,"In Darkness Series, Book 1",Alice Winters,https://www.audible.com/pd/Hidden-in-Darkness-Audiobook/B07HJBJND9?qid=1635711574&sr=1-88&ref=a_special-p_c3_lProduct_2_38&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51bd-hyjOfL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/52306281-hidden-in-darkness?from_search=true&from_srp=true&qid=j5e5lnXzT1&rank=1,,4.2,2350
787,Catching Him,"How to Catch an Alpha, Book 1",Aurora Rose Reynolds,https://www.audible.com/pd/Catching-Him-Audiobook/1978676085?qid=1635711574&sr=1-89&ref=a_special-p_c3_lProduct_2_39&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51R-m8Ly9dL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/43982500-catching-him?from_search=true&from_srp=true&qid=FttbPcRXlZ&rank=1,,4.0,10351
788,A Bachelor Establishment,,Jodi Taylor,https://www.audible.com/pd/A-Bachelor-Establishment-Audiobook/B014GCGJR0?qid=1635711574&sr=1-90&ref=a_special-p_c3_lProduct_2_40&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51sPnb9UvkL._SL500_.jpg,Romance,https://www.goodreads.com/book/show/25581336-a-bachelor-establishment?from_search=true&from_srp=true&qid=gv1BB53CjR&rank=1,,3.97,2257
789,Shadow Woman,A Novel,Linda Howard,https://www.audible.com/pd/Shadow-Woman-Audiobook/B009PRGAS0?qid=1635711574&sr=1-91&ref=a_special-p_c3_lProduct_2_41&pf_rd_p=f1c3032f-59e7-4b45-9026-e60372f10b98&pf_rd_r=VGTMX278ZPQWRQNQPG9Z,https://m.media-amazon.com/images/I/51swMjR3CML._SL500_.jpg,Romance,https://www.goodreads.com/book/show/13331181-shadow-woman?from_search=true&from_srp=true&qid=NauApjFPkI&rank=1,,3.75,8355
