Audible_Title,Audible_Subtitle,Audible_Author,Audible_Link,Image_Link,Audible_Category,Goodreads_Link,Amazon_Link,Goodreads_Rating,Number_of_Ratings
"The Irish Identity: Independence, History, and Literature",,"Marc C. Conner, The Great Courses",https://www.audible.com/pd/The-Irish-Identity-Independence-History-and-Literature-Audiobook/B01IWJ4MNG?ref=a_ep_black-_c10_lProduct_6_15&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/61kRROiteiL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/51867731-the-irish-identity?from_search=true&from_srp=true&qid=CIYva0TVfM&rank=1,https://www.amazon.com/Irish-Identity-Independence-History-Literature/dp/B01IWJ6WX4/ref=sr_1_1?keywords=The+Irish+Identity%3A+Independence%2C+History%2C+and+Literature+Marc+C.+Conner%2C+The+Great+Courses&qid=1637876433&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01IWJ6WX4&srpt=ABIS_BOOK&tag=listenerslist-20,3.72,29
Theories of Human Development,,"Malcolm W. Watson, The Great Courses",https://www.audible.com/pd/Theories-of-Human-Development-Audiobook/B00DGBV3YM?ref=a_ep_black-_c10_lProduct_6_16&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/416MrTrq2OL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/56133053-theories-of-human-development?from_search=true&from_srp=true&qid=4IcC3U6tBq&rank=1,https://www.amazon.com/Theories-of-Human-Development-audiobook/dp/B00DTO6DB4/ref=sr_1_1?keywords=Theories+of+Human+Development+Malcolm+W.+Watson%2C+The+Great+Courses&qid=1637876436&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO6DB4&srpt=ABIS_BOOK&tag=listenerslist-20,3.93,115
Understanding Russia,A Cultural History,"Lynne Ann Hartnett, The Great Courses",https://www.audible.com/pd/Understanding-Russia-Audiobook/1682769801?ref=a_ep_black-_c10_lProduct_6_17&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51J0kB5pSKL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/42607597-understanding-russia?from_search=true&from_srp=true&qid=cL9RGULBW3&rank=1,https://www.amazon.com/Understanding-Russia-audiobook/dp/B07H5PX7LM/ref=sr_1_1?keywords=Understanding+Russia+Lynne+Ann+Hartnett%2C+The+Great+Courses&qid=1637876438&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B07H5PX7LM&tag=listenerslist-20,3.78,88
The African Experience: From 'Lucy' to Mandela,,"Kenneth P. Vickery, The Great Courses",https://www.audible.com/pd/The-African-Experience-From-Lucy-to-Mandela-Audiobook/B00D8K5EFA?ref=a_ep_black-_c10_lProduct_6_18&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41DjurXNsEL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/24916817-the-african-experience?from_search=true&from_srp=true&qid=6WhMQSl0Ix&rank=1,https://www.amazon.com/Hedbanz-Picture-Guessing-Board-Families/dp/B085B23JHC/ref=sr_1_1?keywords=The+African+Experience%3A+From+-Lucy-+to+Mandela+Kenneth+P.+Vickery%2C+The+Great+Courses&qid=1637876441&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B085B23JHC%2CB099JFLH6S%2CB083JWZNW7%2CB01DY818JG%2CB00JRW7QCC%2CB07DL7ZV31%2CB005ZHXY10%2CB085Q161X4%2CB01HFCDUV6%2CB01CCIS41O%2CB00D8STBHY%2CB08NT8RTX8%2CB088LV8RLD%2CB095BXNQPC%2CB00SJNL5E0%2CB01MS6B7BV&srpt=ABIS_BOOK&tag=listenerslist-20,3.87,180
An Introduction to Greek Philosophy,,"David Roochnik, The Great Courses",https://www.audible.com/pd/An-Introduction-to-Greek-Philosophy-Audiobook/B00DCY39RC?ref=a_ep_black-_c10_lProduct_6_19&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41mheuXsZEL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/1866024.An_Introduction_to_Greek_Philosophy?from_search=true&from_srp=true&qid=CYfZkPHQiG&rank=1,https://www.amazon.com/An-Introduction-to-Greek-Philosophy/dp/B00DTO3WXQ/ref=sr_1_1?keywords=An+Introduction+to+Greek+Philosophy+David+Roochnik%2C+The+Great+Courses&qid=1637876443&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO3WXQ&srpt=ABIS_BOOK&tag=listenerslist-20,3.93,169
The Art of Reading,,"Timothy Spurgin, The Great Courses",https://www.audible.com/pd/The-Art-of-Reading-Audiobook/B00DIFGBT8?ref=a_ep_black-_c10_lProduct_6_20&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41uPyfRQi2L._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/10130723-the-art-of-reading?from_search=true&from_srp=true&qid=QOKTy7rjzn&rank=1,https://www.amazon.com/The-Art-of-Reading-audiobook/dp/B00DTO4QUO/ref=sr_1_1?keywords=The+Art+of+Reading+Timothy+Spurgin%2C+The+Great+Courses&qid=1637876446&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO4QUO%2CB00DTNWHB0&tag=listenerslist-20,4.03,344
An Introduction to Infectious Diseases,,"Barry C. Fox, The Great Courses",https://www.audible.com/pd/An-Introduction-to-Infectious-Diseases-Audiobook/B00W3ZJARE?ref=a_ep_black-_c10_lProduct_6_21&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51YJrd5XtrL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/39895496-an-introduction-to-infectious-diseases?from_search=true&from_srp=true&qid=i5K7X8ZFiN&rank=1,https://www.amazon.com/An-Introduction-to-Infectious-Diseases/dp/B00WYR8SDI/ref=sr_1_1?keywords=An+Introduction+to+Infectious+Diseases+Barry+C.+Fox%2C+The+Great+Courses&qid=1637876449&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00WYR8SDI&srpt=ABIS_BOOK&tag=listenerslist-20,3.89,144
Between the Rivers: The History of Ancient Mesopotamia,,"Alexis Q. Castor, The Great Courses",https://www.audible.com/pd/Between-the-Rivers-The-History-of-Ancient-Mesopotamia-Audiobook/B00D8DIVMU?ref=a_ep_black-_c10_lProduct_6_22&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41mhxEEAJUL._SL500_.jpg,"The Great Courses, $7 Titles, $7 Titles",https://www.goodreads.com/book/show/22071064-between-the-rivers?from_search=true&from_srp=true&qid=maxjSl0BR1&rank=1,https://www.amazon.com/Between-Rivers-History-Ancient-Mesopotamia/dp/B00DTNW7TC/ref=sr_1_1?keywords=Between+the+Rivers%3A+The+History+of+Ancient+Mesopotamia+Alexis+Q.+Castor%2C+The+Great+Courses&qid=1637876451&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNW7TC&srpt=ABIS_BOOK&tag=listenerslist-20,3.60,169
The Wisdom of History,,"J. Rufus Fears, The Great Courses",https://www.audible.com/pd/The-Wisdom-of-History-Audiobook/B00DGBT2KY?ref=a_ep_black-_c10_lProduct_6_23&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/413fVf7uzHL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/2825691-the-wisdom-of-history?from_search=true&from_srp=true&qid=ACmxUzc93O&rank=1,https://www.amazon.com/The-Wisdom-of-History-audiobook/dp/B00DTO6BOI/ref=sr_1_1?keywords=The+Wisdom+of+History+J.+Rufus+Fears%2C+The+Great+Courses&qid=1637876453&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO6BOI%2CB00DTO47VW%2CB00DTNW4O0%2CB00DTO3XVM%2CB00DTNVF68%2CB00DTO5K4K&srpt=ABIS_BOOK&tag=listenerslist-20,4.04,164
Joyce's Ulysses,,"James A. W. Heffernan, The Great Courses",https://www.audible.com/pd/Joyces-Ulysses-Audiobook/B00DD08V50?ref=a_ep_black-_c10_lProduct_6_24&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51zs1oZZDCL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/57636277-joyce-s-ulysses?from_search=true&from_srp=true&qid=e6fxFW1btw&rank=1,https://www.amazon.com/Mario-Party-Superstars-Nintendo-Switch/dp/B097B2HQ5R/ref=sr_1_1?keywords=Joyce-s+Ulysses+James+A.+W.+Heffernan%2C+The+Great+Courses&qid=1637876455&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B097B2HQ5R%2CB000WGD13U%2CB07FDT1JDM%2CB078GZM4H8%2CB07W4M54CJ%2CB08TBCYCQD%2CB083JWZNW7%2CB07VGRJDFY%2CB085RG6LYM%2CB00YBP918M%2CB088JY28KH%2CB07H8D23L6%2CB08KB5FBH8%2CB08NT8RTX8%2CB099JFLH6S%2CB07JZTBV9C&srpt=ABIS_BOOK&tag=listenerslist-20,4.28,187
The History of Christianity: From the Disciples to the Dawn of the Reformation,,"Luke Timothy Johnson, The Great Courses",https://www.audible.com/pd/The-History-of-Christianity-From-the-Disciples-to-the-Dawn-of-the-Reformation-Audiobook/B00DIGKGI4?ref=a_ep_black-_c10_lProduct_6_25&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41HsicSl7TL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/18485135-the-history-of-christianity?from_search=true&from_srp=true&qid=7uoNounNua&rank=1,https://www.amazon.com/History-Christianity-Disciples-Dawn-Reformation/dp/B00DTO55V8/ref=sr_1_1?keywords=The+History+of+Christianity%3A+From+the+Disciples+to+the+Dawn+of+the+Reformation+Luke+Timothy+Johnson%2C+The+Great+Courses&qid=1637876458&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO55V8&srpt=ABIS_BOOK&tag=listenerslist-20,3.76,96
The Peloponnesian War,,"Kenneth W. Harl, The Great Courses",https://www.audible.com/pd/The-Peloponnesian-War-Audiobook/B00DIHBIOE?ref=a_ep_black-_c10_lProduct_6_26&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51Egb6+6SiL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/58302610-the-peloponnesian-war?from_search=true&from_srp=true&qid=YONAHpGtpW&rank=1,https://www.amazon.com/The-Peloponnesian-War-audiobook/dp/B00DTO44YM/ref=sr_1_1?keywords=The+Peloponnesian+War+Kenneth+W.+Harl%2C+The+Great+Courses&qid=1637876460&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO44YM&srpt=ABIS_BOOK&tag=listenerslist-20,4.20,5
Classics of British Literature,,"John Sutherland, The Great Courses",https://www.audible.com/pd/Classics-of-British-Literature-Audiobook/B00D9A2SMG?ref=a_ep_black-_c10_lProduct_6_27&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/511L6noCJ5L._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/43685893-classics-of-british-literature?from_search=true&from_srp=true&qid=QaDObW35VM&rank=1,https://www.amazon.com/Classics-of-British-Literature-audiobook/dp/B00DTNWC7Y/ref=sr_1_1?keywords=Classics+of+British+Literature+John+Sutherland%2C+The+Great+Courses&qid=1637876463&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNWC7Y&srpt=ABIS_BOOK&tag=listenerslist-20,4.17,131
Life Lessons from the Great Books,,"J. Rufus Fears, The Great Courses",https://www.audible.com/pd/Life-Lessons-from-the-Great-Books-Audiobook/B00DD2VQB4?ref=a_ep_black-_c10_lProduct_6_28&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41mAeFJZK3L._SL500_.jpg,"The Great Courses, $7 Titles",,https://www.amazon.com/Life-Lessons-from-Great-Books-audiobook/dp/B00DTO47VW/ref=sr_1_1?keywords=Life+Lessons+from+the+Great+Books+J.+Rufus+Fears%2C+The+Great+Courses&qid=1637876465&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO47VW%2CB00DTO3XVM%2CB00DTO6BOI%2CB00DTO5K4K%2CB00DTNW4O0&srpt=ABIS_BOOK&tag=listenerslist-20,,
"Great Authors of the Western Literary Tradition, 2nd Edition",,"The Great Courses, Elizabeth Vandiver, James A. W. Heffernan",https://www.audible.com/pd/Great-Authors-of-the-Western-Literary-Tradition-2nd-Edition-Audiobook/B00DB93II8?ref=a_ep_black-_c10_lProduct_6_29&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/413x-0pO+VL._SL500_.jpg,"The Great Courses, $7 Titles",,https://www.amazon.com/Great-Authors-Western-Literary-Tradition/dp/B00DTO6O72/ref=sr_1_1?keywords=Great+Authors+of+the+Western+Literary+Tradition%2C+2nd+Edition+The+Great+Courses%2C+Elizabeth+Vandiver%2C+James+A.+W.+Heffernan&qid=1637876468&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO6O72&tag=listenerslist-20,,
Books that Matter: The Prince,,"William Landon, The Great Courses",https://www.audible.com/pd/Books-that-Matter-The-Prince-Audiobook/B01K4Z9I1M?ref=a_ep_black-_c10_lProduct_6_30&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51TPyFf5cKL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/40047969-books-that-matter?from_search=true&from_srp=true&qid=HMHnhkYAUS&rank=1,https://www.amazon.com/Books-that-Matter-Prince-audiobook/dp/B01K4Z9FQK/ref=sr_1_1?keywords=Books+that+Matter%3A+The+Prince+William+Landon%2C+The+Great+Courses&qid=1637876470&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01K4Z9FQK&srpt=DOWNLOADABLE_AUDIO&tag=listenerslist-20,4.11,37
The Conservative Tradition,,"Patrick N. Allitt, The Great Courses",https://www.audible.com/pd/The-Conservative-Tradition-Audiobook/B00D99S8MQ?ref=a_ep_black-_c10_lProduct_6_31&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41B0lG1bE9L._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/8301930-the-conservative-tradition?from_search=true&from_srp=true&qid=5s7GVNZ2eh&rank=1,https://www.amazon.com/The-Conservative-Tradition-audiobook/dp/B00DTNWDJ6/ref=sr_1_1?keywords=The+Conservative+Tradition+Patrick+N.+Allitt%2C+The+Great+Courses&qid=1637876472&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNWDJ6%2CB00DTNVTQO%2CB00DTO5W48%2CB00DTO57ES&tag=listenerslist-20,4.08,158
Archaeology: An Introduction to the World's Greatest Sites,,"Eric H. Cline, The Great Courses",https://www.audible.com/pd/Archaeology-An-Introduction-to-the-Worlds-Greatest-Sites-Audiobook/B01FMS6OLS?ref=a_ep_black-_c10_lProduct_6_32&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/61-Fy2ismML._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/6372574-biblical-archaeology?from_search=true&from_srp=true&qid=cGEiUso7o8&rank=2,https://www.amazon.com/2pcs-Keychain-Office-Show-Inspired/dp/B07WD9765M/ref=sr_1_1?keywords=Archaeology%3A+An+Introduction+to+the+World-s+Greatest+Sites+Eric+H.+Cline%2C+The+Great+Courses&qid=1637876474&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B07WD9765M%2CB0936LRHM9%2CB00BT92SB0%2CB097RZBHGM%2CB07HYQN48K%2CB07S171STW%2CB00242VVNC%2CB07CNQMCVJ%2CB08HF4Z11M%2CB00000DMBF%2CB08HDKFX5N%2C073534213X%2C1476773092%2CB08NCLRZF1%2CB08S5WRGJ9%2CB08391V77S&srpt=ABIS_BOOK&tag=listenerslist-20,3.91,234
"Understanding Imperial China: Dynasties, Life, and Culture",,"The Great Courses, Andrew R. Wilson",https://www.audible.com/pd/Understanding-Imperial-China-Dynasties-Life-and-Culture-Audiobook/B0758LTFB4?ref=a_ep_black-_c10_lProduct_6_33&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/510Cfa-npAL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/59584001-understanding-imperial-china?from_search=true&from_srp=true&qid=kdNFttItQy&rank=1,https://www.amazon.com/Understanding-Imperial-China-Dynasties-Culture/dp/B0758HW4XJ/ref=sr_1_1?keywords=Understanding+Imperial+China%3A+Dynasties%2C+Life%2C+and+Culture+The+Great+Courses%2C+Andrew+R.+Wilson&qid=1637876477&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B0758HW4XJ&tag=listenerslist-20,3.93,134
Great Ideas of Classical Physics,,"Steven Pollock, The Great Courses",https://www.audible.com/pd/Great-Ideas-of-Classical-Physics-Audiobook/B00DGALZQ4?ref=a_ep_black-_c10_lProduct_6_34&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41PqfBvMT7L._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/6443116-great-ideas-of-classical-physics?from_search=true&from_srp=true&qid=vkBEs5o9Ok&rank=1,https://www.amazon.com/Great-Ideas-of-Classical-Physics-audiobook/dp/B00DTNY0WO/ref=sr_1_1?keywords=Great+Ideas+of+Classical+Physics+Steven+Pollock%2C+The+Great+Courses&qid=1637876479&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNY0WO&tag=listenerslist-20,4.15,100
The Italian Renaissance,,"Kenneth R. Bartlett, The Great Courses",https://www.audible.com/pd/The-Italian-Renaissance-Audiobook/B00DCZBPKY?ref=a_ep_black-_c10_lProduct_6_35&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41kbCylD-wL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/4437969-the-italian-renaissance?from_search=true&from_srp=true&qid=Zd4Ap4bjPL&rank=1,https://www.amazon.com/The-Italian-Renaissance-audiobook/dp/B00DTO3Z92/ref=sr_1_1?keywords=The+Italian+Renaissance+Kenneth+R.+Bartlett%2C+The+Great+Courses&qid=1637876482&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO3Z92%2CB00DTO3YI4&srpt=ABIS_BOOK&tag=listenerslist-20,4.13,178
The Secrets of Great Mystery and Suspense Fiction,,"David Schmid, The Great Courses",https://www.audible.com/pd/The-Secrets-of-Great-Mystery-and-Suspense-Fiction-Audiobook/B01N3NXA25?ref=a_ep_black-_c10_lProduct_6_36&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51JagvdqUUL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/33666302-the-secrets-of-great-mystery-and-suspense-fiction?from_search=true&from_srp=true&qid=GLXbkQVu88&rank=1,https://www.amazon.com/Secrets-Great-Mystery-Suspense-Fiction/dp/B01N04W64A/ref=sr_1_1?keywords=The+Secrets+of+Great+Mystery+and+Suspense+Fiction+David+Schmid%2C+The+Great+Courses&qid=1637876484&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B01N04W64A&srpt=ABIS_BOOK&tag=listenerslist-20,4.10,144
Philosophy of Science,,"Jeffrey L. Kasser, The Great Courses",https://www.audible.com/pd/Philosophy-of-Science-Audiobook/B00DL6GQ44?ref=a_ep_black-_c10_lProduct_6_37&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/41AJtn1eNwL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/3210604-philosophy-of-science?from_search=true&from_srp=true&qid=hizPKfRjLm&rank=1,https://www.amazon.com/Philosophy-of-Science-audiobook/dp/B00DTO47RQ/ref=sr_1_1?keywords=Philosophy+of+Science+Jeffrey+L.+Kasser%2C+The+Great+Courses&qid=1637876486&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO47RQ&tag=listenerslist-20,4.22,121
Great World Religions: Hinduism,,"Mark W. Muesse, The Great Courses",https://www.audible.com/pd/Great-World-Religions-Hinduism-Audiobook/B00DC5V8D8?ref=a_ep_black-_c10_lProduct_6_38&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51NacAZlIVL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/2897801-great-world-religions?from_search=true&from_srp=true&qid=K8ivHsoLoj&rank=1,https://www.amazon.com/Great-World-Religions-Hinduism-audiobook/dp/B00DTNW17K/ref=sr_1_1?keywords=Great+World+Religions%3A+Hinduism+Mark+W.+Muesse%2C+The+Great+Courses&qid=1637876488&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNW17K&srpt=ABIS_BOOK&tag=listenerslist-20,3.79,221
Classic Novels: Meeting the Challenge of Great Literature,,"Arnold Weinstein, The Great Courses",https://www.audible.com/pd/Classic-Novels-Meeting-the-Challenge-of-Great-Literature-Audiobook/B00D99QWA6?ref=a_ep_black-_c10_lProduct_6_39&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51wAVCHHRxL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/7294627-classic-novels?from_search=true&from_srp=true&qid=WehspkD79d&rank=1,https://www.amazon.com/Classic-Novels-Meeting-Challenge-Literature/dp/B00DTNWG66/ref=sr_1_1?keywords=Classic+Novels%3A+Meeting+the+Challenge+of+Great+Literature+Arnold+Weinstein%2C+The+Great+Courses&qid=1637876490&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTNWG66%2CB00DTO5R9S&srpt=ABIS_BOOK&tag=listenerslist-20,4.16,103
The Life and Writings of C. S. Lewis,,"Louis Markos, The Great Courses",https://www.audible.com/pd/The-Life-and-Writings-of-C-S-Lewis-Audiobook/B00DJDCB48?ref=a_ep_black-_c10_lProduct_6_40&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/419wWGwtnWL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/3121550-the-life-and-writings-of-c-s-lewis?from_search=true&from_srp=true&qid=ikxKPesf0u&rank=1,https://www.amazon.com/Life-Writings-C-S-Lewis/dp/B00DTO5A4A/ref=sr_1_1?keywords=The+Life+and+Writings+of+C.+S.+Lewis+Louis+Markos%2C+The+Great+Courses&qid=1637876493&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO5A4A&srpt=ABIS_BOOK&tag=listenerslist-20,4.05,232
The Joy of Ancient History,,"The Great Courses, Bart D. Ehrman, Bob Brier, Craig G. Benjamin, David Roochnik",https://www.audible.com/pd/The-Joy-of-Ancient-History-Audiobook/B00K58XGKS?ref=a_ep_black-_c10_lProduct_6_41&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/51jpxjiAGxL._SL500_.jpg,"The Great Courses, $7 Titles",,https://www.amazon.com/The-Joy-of-Ancient-History-audiobook/dp/B00KNLZRSQ/ref=sr_1_1?keywords=The+Joy+of+Ancient+History+The+Great+Courses%2C+Bart+D.+Ehrman%2C+Bob+Brier%2C+Craig+G.+Benjamin%2C+David+Roochnik&qid=1637876495&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00KNLZRSQ&tag=listenerslist-20,,
Great American Bestsellers: The Books That Shaped America,,"Peter Conn, The Great Courses",https://www.audible.com/pd/Great-American-Bestsellers-The-Books-That-Shaped-America-Audiobook/B00DHQMYEY?ref=a_ep_black-_c10_lProduct_6_42&pf_rd_p=997cb78a-84f5-4e61-b8e7-bf2bf87c9602&pf_rd_r=CJT1E2G6YDSSP2A2JV4T,https://m.media-amazon.com/images/I/519hNlwaOOL._SL500_.jpg,"The Great Courses, $7 Titles",https://www.goodreads.com/book/show/11150312-great-american-bestsellers?from_search=true&from_srp=true&qid=7BVAyte8IZ&rank=1,https://www.amazon.com/Great-American-Bestsellers-Shaped-America/dp/B00DTO6N2I/ref=sr_1_1?keywords=Great+American+Bestsellers%3A+The+Books+That+Shaped+America+Peter+Conn%2C+The+Great+Courses&qid=1637876497&qsid=141-7222607-6625441&s=audible&sr=1-1&sres=B00DTO6N2I&srpt=ABIS_BOOK&tag=listenerslist-20,3.94,162
